transaction_id,customer_id,transaction_time,amount,payment_method,customer_success_rate,previous_failed_attempts,is_new_device,status,failure_reason,recovered
TXN000271,CUST00904,2026-01-03 19:10:00,1066.36,UPI,0.78,3,0,Success,None,0
TXN000272,CUST01235,2026-10-06 05:20:00,4521.69,Card,0.47,1,0,Success,None,0
TXN000273,CUST01186,2026-01-03 19:32:00,1818.79,Net Banking,0.49,2,0,Success,None,0
TXN000274,CUST01764,2026-05-19 10:18:00,2387.6,Wallet,0.55,1,0,Failed,Expired Card,0
TXN000275,CUST02050,2026-01-27 05:48:00,381.66,Card,0.68,4,0,Success,None,0
TXN000276,CUST00174,2026-06-17 09:23:00,915.07,Wallet,0.81,3,0,Success,None,0
TXN000277,CUST01283,2026-07-28 18:26:00,3068.72,UPI,0.89,4,1,Failed,Authentication Failed,0
TXN000278,CUST01186,2026-01-08 14:14:00,2565.14,Wallet,0.45,0,1,Success,None,0
TXN000279,CUST00704,2026-10-30 22:21:00,1546.41,Net Banking,0.43,4,1,Success,None,0
TXN000280,CUST00361,2026-03-30 14:07:00,1294.85,Net Banking,0.94,3,0,Failed,Authentication Failed,0
TXN000281,CUST02147,2026-11-13 22:45:00,1567.62,Wallet,0.98,0,1,Success,None,0
TXN000282,CUST01391,2026-10-11 16:02:00,924.62,Net Banking,0.63,1,0,Success,None,0
TXN000283,CUST00313,2026-07-13 04:29:00,755.7,Card,0.88,4,0,Failed,Expired Card,0
TXN000284,CUST01432,2026-03-28 00:32:00,2228.79,Card,0.46,2,0,Failed,Insufficient Funds,1
TXN000285,CUST01049,2026-08-08 07:50:00,476.28,Card,0.81,1,0,Failed,Bank Timeout,1
TXN000286,CUST00726,2026-10-02 16:26:00,3048.31,UPI,0.68,3,1,Success,None,0
TXN000287,CUST02790,2026-11-11 15:54:00,2503.58,Wallet,0.92,4,0,Success,None,0
TXN000288,CUST00619,2026-06-20 17:29:00,334.14,Net Banking,0.46,3,0,Failed,Authentication Failed,0
TXN000289,CUST01126,2026-05-09 03:19:00,1940.54,Net Banking,0.86,4,0,Success,None,0
TXN000290,CUST01272,2026-01-14 16:37:00,1138.67,UPI,0.55,3,1,Success,None,0
TXN000291,CUST01511,2026-08-23 17:10:00,729.32,UPI,0.74,2,0,Success,None,0
TXN000292,CUST02520,2026-06-18 11:14:00,150.25,UPI,0.99,4,1,Success,None,0
TXN000293,CUST01843,2026-04-28 01:32:00,285.59,UPI,0.82,4,0,Failed,Expired Card,1
TXN000294,CUST02054,2026-06-14 00:43:00,268.57,Wallet,0.55,1,0,Success,None,0
TXN000295,CUST01407,2026-01-15 06:01:00,491.12,UPI,0.33,0,0,Failed,Bank Timeout,0
TXN000296,CUST01800,2026-05-13 11:47:00,593.34,Wallet,0.6,4,0,Success,None,0
TXN000297,CUST01159,2026-10-09 23:22:00,465.7,Net Banking,0.96,3,1,Success,None,0
TXN000298,CUST02781,2026-10-15 08:22:00,1893.34,Net Banking,0.36,4,0,Failed,Network Error,0
TXN000299,CUST01351,2026-04-14 10:54:00,1054.09,UPI,0.73,0,1,Failed,Network Error,0
TXN000300,CUST01366,2026-11-30 18:39:00,1881.56,Card,0.46,0,0,Success,None,0
TXN000301,CUST01271,2026-08-05 15:32:00,2789.68,Net Banking,0.66,3,0,Failed,Insufficient Funds,1
TXN000302,CUST02290,2026-10-24 01:43:00,4011.36,Net Banking,0.45,3,0,Failed,Bank Timeout,0
TXN000303,CUST02647,2026-01-07 15:18:00,737.47,UPI,0.98,3,0,Success,None,0
TXN000304,CUST01266,2026-05-05 10:06:00,958.63,Net Banking,0.95,1,0,Success,None,0
TXN000305,CUST00787,2026-02-26 09:55:00,813.45,Wallet,0.83,1,0,Success,None,0
TXN000306,CUST01212,2026-08-30 00:01:00,428.87,UPI,0.41,0,0,Success,None,0
TXN000307,CUST02532,2026-02-26 03:52:00,623.8,Net Banking,0.68,1,1,Success,None,0
TXN000308,CUST00741,2026-09-20 13:47:00,624.6,Card,0.71,4,0,Failed,Authentication Failed,0
TXN000309,CUST01683,2026-06-11 17:28:00,671.67,UPI,0.92,2,0,Success,None,0
TXN000310,CUST01839,2026-04-23 16:10:00,804.19,Net Banking,0.9,1,0,Success,None,0
TXN000311,CUST00795,2026-06-18 02:13:00,1857.22,Wallet,0.36,2,1,Failed,Network Error,1
TXN000312,CUST02060,2026-03-01 00:05:00,5476.18,Wallet,0.48,4,1,Success,None,0
TXN000313,CUST02477,2026-01-19 23:57:00,559.63,Card,0.45,1,0,Success,None,0
TXN000314,CUST01521,2026-09-17 00:18:00,1089.39,Wallet,0.35,4,0,Success,None,0
TXN000315,CUST01168,2026-04-10 07:41:00,67.72,UPI,0.71,0,0,Success,None,0
TXN000316,CUST02103,2026-02-03 09:24:00,546.66,Wallet,0.54,1,1,Success,None,0
TXN000317,CUST01848,2026-06-01 01:25:00,295.45,Card,0.92,2,0,Success,None,0
TXN000318,CUST01624,2026-03-27 20:15:00,1587.7,UPI,0.76,4,0,Success,None,0
TXN000319,CUST00335,2026-01-11 06:18:00,1517.01,Wallet,0.89,2,0,Success,None,0
TXN000320,CUST00406,2026-02-20 02:21:00,1943.03,Net Banking,0.78,2,0,Success,None,0
TXN000321,CUST01176,2026-10-04 06:51:00,652.39,UPI,0.92,3,0,Success,None,0
TXN000322,CUST01838,2026-11-26 19:30:00,1610.74,Wallet,0.32,4,0,Success,None,0
TXN000323,CUST00078,2026-11-01 00:01:00,815.45,UPI,0.82,2,0,Failed,Bank Timeout,0
TXN000324,CUST00456,2026-04-20 15:29:00,562.93,Wallet,0.88,2,0,Success,None,0
TXN000325,CUST00196,2026-08-21 15:14:00,1277.78,UPI,0.74,1,1,Failed,Expired Card,0
TXN000326,CUST00258,2026-08-06 06:23:00,1138.14,Wallet,0.68,0,1,Success,None,0
TXN000327,CUST02589,2026-09-19 14:44:00,1357.32,UPI,0.68,4,0,Success,None,0
TXN000328,CUST01194,2026-08-12 20:17:00,795.44,Card,0.54,3,0,Success,None,0
TXN000329,CUST00986,2026-03-10 04:46:00,1261.98,Net Banking,0.35,4,1,Failed,Insufficient Funds,0
TXN000330,CUST00278,2026-05-23 03:50:00,1520.52,Net Banking,0.35,4,0,Success,None,0
TXN000331,CUST00179,2026-04-03 08:25:00,2852.75,Wallet,0.33,3,0,Success,None,0
TXN000332,CUST01463,2026-03-29 18:59:00,324.23,UPI,0.98,0,0,Success,None,0
TXN000333,CUST02384,2026-01-17 03:24:00,701.25,UPI,0.83,2,0,Failed,Network Error,1
TXN000334,CUST02633,2026-09-11 04:24:00,1482.92,Net Banking,0.53,1,1,Success,None,0
TXN000335,CUST02588,2026-01-23 23:22:00,1969.82,Wallet,0.61,1,0,Success,None,0
TXN000336,CUST00152,2026-01-16 22:47:00,2602.05,Wallet,1.0,2,0,Success,None,0
TXN000337,CUST00172,2026-07-07 15:29:00,409.98,Card,0.86,2,0,Success,None,0
TXN000338,CUST02225,2026-01-14 07:59:00,951.28,Wallet,0.45,3,0,Failed,Bank Timeout,1
TXN000339,CUST01463,2026-04-10 11:24:00,393.77,Net Banking,0.97,0,0,Failed,Insufficient Funds,1
TXN000340,CUST01790,2026-11-22 17:27:00,2203.86,Net Banking,0.96,3,1,Success,None,0
TXN000341,CUST01389,2026-09-09 23:23:00,410.84,Wallet,0.49,1,1,Success,None,0
TXN000342,CUST01505,2026-10-19 16:32:00,4138.59,Wallet,0.59,4,0,Success,None,0
TXN000343,CUST02979,2026-06-06 18:42:00,620.98,UPI,0.32,3,0,Success,None,0
TXN000344,CUST02235,2026-02-07 08:30:00,642.07,Card,0.56,2,0,Success,None,0
TXN000345,CUST01344,2026-06-12 08:28:00,1643.2,UPI,0.43,2,0,Success,None,0
TXN000346,CUST00683,2026-06-12 19:04:00,1071.55,Wallet,0.84,3,0,Success,None,0
TXN000347,CUST02978,2026-04-10 23:06:00,1584.37,UPI,0.74,2,1,Failed,Insufficient Funds,1
TXN000348,CUST02750,2026-07-06 19:24:00,1782.93,UPI,0.94,3,0,Success,None,0
TXN000349,CUST00128,2026-01-13 16:04:00,1020.67,Card,0.38,1,1,Failed,Bank Timeout,1
TXN000350,CUST00967,2026-05-20 09:25:00,3470.64,UPI,0.6,2,0,Failed,Expired Card,0
TXN000351,CUST02479,2026-12-12 10:56:00,1214.98,UPI,0.49,1,1,Success,None,0
TXN000352,CUST01524,2026-07-28 23:00:00,635.97,Net Banking,0.52,3,0,Success,None,0
TXN000353,CUST02169,2026-04-25 11:08:00,763.68,Card,0.72,2,1,Failed,Network Error,1
TXN000354,CUST00465,2026-07-01 16:42:00,157.73,Card,0.9,0,0,Success,None,0
TXN000355,CUST02301,2026-10-10 03:44:00,1075.63,Wallet,0.37,0,0,Failed,Network Error,0
TXN000356,CUST00879,2026-09-10 16:05:00,694.5,Wallet,0.4,4,0,Success,None,0
TXN000357,CUST00820,2026-11-07 12:06:00,3650.86,Wallet,0.69,0,0,Failed,Insufficient Funds,1
TXN000358,CUST00708,2026-10-23 02:22:00,2212.53,Wallet,0.66,3,0,Failed,Network Error,1
TXN000359,CUST02907,2026-11-21 12:34:00,492.11,Net Banking,0.7,0,0,Success,None,0
TXN000360,CUST00646,2026-07-05 05:34:00,875.78,Net Banking,0.86,1,0,Success,None,0
TXN000361,CUST00498,2026-03-28 04:37:00,3359.29,Card,0.32,1,0,Success,None,0
TXN000362,CUST00108,2026-06-20 04:15:00,2297.8,Wallet,0.34,2,0,Success,None,0
TXN000363,CUST02507,2026-04-23 14:37:00,1917.12,Card,0.8,0,0,Success,None,0
TXN000364,CUST02937,2026-10-08 01:03:00,1502.35,Wallet,0.54,3,1,Success,None,0
TXN000365,CUST02355,2026-04-26 10:13:00,3146.09,Wallet,0.62,0,0,Success,None,0
TXN000366,CUST01844,2026-02-16 17:24:00,1284.44,UPI,0.67,3,0,Success,None,0
TXN000367,CUST00529,2026-10-30 16:48:00,651.23,Card,0.91,3,0,Failed,Insufficient Funds,0
TXN000368,CUST01246,2026-04-28 11:27:00,744.63,Card,0.54,1,0,Success,None,0
TXN000369,CUST01418,2026-11-04 23:52:00,1798.93,Card,0.65,4,0,Success,None,0
TXN000370,CUST01027,2026-02-15 13:45:00,2706.63,UPI,0.8,1,0,Success,None,0
TXN000371,CUST02517,2026-07-02 23:33:00,444.85,Net Banking,0.78,4,0,Failed,Bank Timeout,1
TXN000372,CUST00702,2026-11-03 18:08:00,1722.31,Card,0.48,4,0,Success,None,0
TXN000373,CUST00117,2026-12-12 08:31:00,1509.27,UPI,0.82,0,0,Success,None,0
TXN000374,CUST02668,2026-08-14 01:06:00,1840.43,Net Banking,0.54,1,1,Success,None,0
TXN000375,CUST02040,2026-08-22 17:04:00,1312.33,UPI,0.61,4,0,Success,None,0
TXN000376,CUST01979,2026-04-19 07:01:00,2534.31,Net Banking,0.64,1,1,Success,None,0
TXN000377,CUST00299,2026-06-10 01:19:00,955.18,Wallet,0.49,0,0,Success,None,0
TXN000378,CUST01984,2026-05-04 20:38:00,2223.7,Wallet,0.94,3,0,Failed,Expired Card,0
TXN000379,CUST01281,2026-05-26 04:02:00,3299.22,Card,0.39,2,0,Success,None,0
TXN000380,CUST01518,2026-04-27 04:28:00,2041.85,Card,0.94,4,0,Failed,Bank Timeout,1
TXN000381,CUST00502,2026-04-01 06:20:00,1074.44,Wallet,0.47,2,1,Success,None,0
TXN000382,CUST00397,2026-12-11 04:53:00,2802.26,Card,0.61,0,0,Success,None,0
TXN000383,CUST02521,2026-11-12 01:10:00,2749.06,Wallet,0.41,3,0,Failed,Bank Timeout,0
TXN000384,CUST02367,2026-10-05 20:15:00,272.66,Net Banking,0.48,2,0,Success,None,0
TXN000385,CUST02041,2026-07-01 14:13:00,2660.25,Card,0.39,4,1,Success,None,0
TXN000386,CUST02038,2026-12-11 03:34:00,622.37,Net Banking,0.62,0,0,Success,None,0
TXN000387,CUST02071,2026-03-20 07:57:00,205.18,Wallet,0.88,3,0,Success,None,0
TXN000388,CUST00200,2026-06-30 04:27:00,1343.91,Net Banking,0.47,0,0,Success,None,0
TXN000389,CUST01171,2026-11-05 10:42:00,560.76,Wallet,0.42,4,0,Failed,Insufficient Funds,0
TXN000390,CUST00549,2026-10-06 02:40:00,1663.25,Wallet,0.76,2,0,Success,None,0
TXN000391,CUST01499,2026-01-19 15:01:00,1488.54,Wallet,0.71,0,1,Success,None,0
TXN000392,CUST01485,2026-01-27 18:31:00,1546.94,Card,0.44,4,0,Failed,Authentication Failed,1
TXN000393,CUST02253,2026-02-16 20:16:00,1139.91,Wallet,0.96,2,0,Failed,Insufficient Funds,1
TXN000394,CUST01529,2026-10-02 20:59:00,632.68,Wallet,0.62,2,0,Success,None,0
TXN000395,CUST00816,2026-07-02 01:44:00,1167.84,Card,0.33,4,1,Failed,Insufficient Funds,0
TXN000396,CUST00160,2026-10-20 17:09:00,221.73,UPI,0.98,1,0,Failed,Authentication Failed,0
TXN000397,CUST00611,2026-04-30 09:48:00,2282.58,Wallet,0.62,4,0,Success,None,0
TXN000398,CUST00666,2026-08-05 04:02:00,1446.92,Net Banking,0.64,3,0,Success,None,0
TXN000399,CUST02078,2026-09-16 01:03:00,2661.24,Net Banking,0.44,4,1,Success,None,0
TXN000400,CUST01946,2026-05-01 14:24:00,477.27,Net Banking,0.98,0,0,Failed,Insufficient Funds,1
TXN000401,CUST02391,2026-08-06 07:52:00,2587.56,Wallet,0.42,2,0,Success,None,0
TXN000402,CUST01088,2026-09-20 15:41:00,961.82,Wallet,0.89,4,0,Success,None,0
TXN000403,CUST02391,2026-07-10 20:48:00,1069.87,UPI,0.73,3,0,Success,None,0
TXN000404,CUST00606,2026-07-28 11:11:00,5446.49,Wallet,0.7,1,0,Failed,Insufficient Funds,0
TXN000405,CUST00078,2026-06-02 11:21:00,2655.59,Card,0.45,3,0,Success,None,0
TXN000406,CUST01692,2026-07-02 16:57:00,2834.51,Card,0.58,1,1,Success,None,0
TXN000407,CUST02980,2026-07-08 20:19:00,1397.04,Wallet,1.0,0,0,Failed,Bank Timeout,0
TXN000408,CUST02713,2026-04-25 05:36:00,599.79,Net Banking,0.58,3,1,Success,None,0
TXN000409,CUST01883,2026-07-18 21:24:00,1440.12,Card,0.82,4,0,Success,None,0
TXN000410,CUST02769,2026-03-12 00:01:00,3456.96,Net Banking,0.58,2,1,Failed,Bank Timeout,1
TXN000411,CUST02286,2026-12-09 18:49:00,1768.56,Net Banking,0.86,2,0,Success,None,0
TXN000412,CUST01184,2026-04-26 10:20:00,1921.65,Net Banking,0.87,1,1,Failed,Authentication Failed,1
TXN000413,CUST02296,2026-02-14 08:57:00,394.49,Net Banking,0.79,2,0,Success,None,0
TXN000414,CUST01617,2026-04-16 18:00:00,294.42,Wallet,0.61,2,0,Failed,Insufficient Funds,1
TXN000415,CUST02926,2026-12-03 10:07:00,4079.02,Net Banking,0.73,0,0,Success,None,0
TXN000416,CUST02687,2026-03-19 21:50:00,2459.85,Wallet,0.57,2,1,Success,None,0
TXN000417,CUST02207,2026-02-19 23:30:00,148.48,Card,0.32,2,0,Failed,Insufficient Funds,1
TXN000418,CUST00994,2026-08-21 06:26:00,6855.14,Card,0.58,0,0,Success,None,0
TXN000419,CUST00216,2026-05-01 06:08:00,7064.91,Card,0.84,0,1,Success,None,0
TXN000420,CUST00412,2026-07-20 09:03:00,1958.87,Wallet,0.8,1,0,Success,None,0
TXN000421,CUST01667,2026-08-25 20:29:00,895.92,Card,0.95,3,1,Failed,Bank Timeout,0
TXN000422,CUST01316,2026-11-27 13:40:00,1500.67,Net Banking,0.55,2,0,Failed,Insufficient Funds,1
TXN000423,CUST02192,2026-06-02 03:32:00,546.5,Card,0.52,0,0,Success,None,0
TXN000424,CUST00149,2026-03-09 20:00:00,498.99,Card,0.68,3,1,Failed,Network Error,1
TXN000425,CUST00038,2026-12-05 00:57:00,496.85,UPI,0.59,2,0,Failed,Network Error,1
TXN000426,CUST01862,2026-11-20 18:28:00,2327.66,Net Banking,0.78,4,1,Failed,Bank Timeout,1
TXN000427,CUST01118,2026-05-01 09:33:00,677.84,Wallet,0.7,1,0,Success,None,0
TXN000428,CUST02995,2026-09-19 15:12:00,1416.33,Card,0.97,3,0,Success,None,0
TXN000429,CUST00058,2026-07-26 17:20:00,1311.77,Card,0.33,2,0,Success,None,0
TXN000430,CUST00719,2026-10-29 02:20:00,3265.97,Card,0.97,4,1,Success,None,0
TXN000431,CUST02111,2026-05-26 22:32:00,1140.35,Wallet,0.46,2,0,Failed,Insufficient Funds,0
TXN000432,CUST00576,2026-12-07 17:22:00,1132.83,Card,0.59,3,0,Success,None,0
TXN000433,CUST00028,2026-03-27 18:00:00,879.84,Card,0.47,2,1,Success,None,0
TXN000434,CUST01094,2026-08-01 01:37:00,2000.4,Wallet,0.49,2,0,Success,None,0
TXN000435,CUST01072,2026-01-23 14:51:00,4701.6,UPI,0.37,2,0,Success,None,0
TXN000436,CUST01907,2026-05-28 14:35:00,565.35,UPI,0.62,2,0,Success,None,0
TXN000437,CUST02828,2026-05-14 19:38:00,1668.18,Net Banking,0.9,0,0,Success,None,0
TXN000438,CUST00898,2026-02-25 18:33:00,609.15,Card,0.37,1,1,Failed,Authentication Failed,0
TXN000439,CUST01704,2026-10-03 17:49:00,2371.09,Net Banking,0.46,4,1,Failed,Expired Card,0
TXN000440,CUST01014,2026-07-11 07:56:00,6428.0,Card,0.65,4,0,Success,None,0
TXN000441,CUST02164,2026-11-30 23:00:00,1527.88,Wallet,0.58,2,0,Success,None,0
TXN000442,CUST00253,2026-07-28 12:20:00,591.2,UPI,0.8,4,0,Success,None,0
TXN000443,CUST00674,2026-02-12 07:43:00,1397.09,Card,0.7,2,1,Failed,Bank Timeout,1
TXN000444,CUST00373,2026-10-22 10:27:00,715.29,Wallet,0.36,4,1,Success,None,0
TXN000445,CUST01858,2026-06-16 07:33:00,688.6,UPI,0.46,1,1,Failed,Expired Card,1
TXN000446,CUST02289,2026-09-21 08:07:00,486.97,UPI,0.66,3,0,Failed,Insufficient Funds,0
TXN000447,CUST01043,2026-07-30 13:21:00,1322.17,Wallet,0.92,0,0,Success,None,0
TXN000448,CUST00186,2026-09-13 00:03:00,315.86,UPI,0.67,3,0,Failed,Insufficient Funds,1
TXN000449,CUST00283,2026-04-15 12:38:00,1912.18,UPI,0.81,3,0,Success,None,0
TXN000450,CUST00738,2026-05-17 08:05:00,5204.27,Wallet,0.34,1,1,Success,None,0
TXN000451,CUST01838,2026-01-30 05:14:00,496.43,Wallet,0.68,3,1,Failed,Expired Card,0
TXN000452,CUST02677,2026-03-06 23:31:00,1814.44,Card,0.83,2,0,Success,None,0
TXN000453,CUST02167,2026-10-31 22:46:00,2625.56,Wallet,0.95,1,0,Success,None,0
TXN000454,CUST00094,2026-09-03 05:07:00,1785.24,UPI,0.58,2,1,Failed,Expired Card,0
TXN000455,CUST02179,2026-04-01 02:47:00,1162.58,Wallet,0.89,3,0,Success,None,0
TXN000456,CUST01418,2026-03-10 14:58:00,2046.86,Wallet,0.74,1,0,Failed,Insufficient Funds,0
TXN000457,CUST02705,2026-03-29 14:58:00,1220.28,UPI,0.85,3,0,Success,None,0
TXN000458,CUST00276,2026-06-12 13:03:00,970.71,Card,0.33,0,0,Success,None,0
TXN000459,CUST01003,2026-06-09 19:42:00,584.76,UPI,0.36,0,1,Success,None,0
TXN000460,CUST02211,2026-02-21 00:31:00,378.05,Card,0.69,1,0,Success,None,0
TXN000461,CUST00960,2026-07-30 06:03:00,453.64,Net Banking,0.72,4,0,Success,None,0
TXN000462,CUST00971,2026-08-29 09:01:00,195.92,Net Banking,0.94,2,0,Success,None,0
TXN000463,CUST01694,2026-01-23 04:39:00,1170.82,Card,0.57,2,0,Success,None,0
TXN000464,CUST02565,2026-01-18 01:40:00,1013.22,Card,0.91,3,1,Success,None,0
TXN000465,CUST02636,2026-09-11 12:26:00,642.6,Net Banking,0.36,3,0,Failed,Authentication Failed,1
TXN000466,CUST00612,2026-03-08 22:45:00,2425.11,Wallet,0.79,2,1,Failed,Expired Card,0
TXN000467,CUST00988,2026-11-09 05:18:00,2614.21,Wallet,0.39,1,0,Success,None,0
TXN000468,CUST01897,2026-06-01 15:30:00,1603.2,Card,0.95,0,1,Success,None,0
TXN000469,CUST01591,2026-03-16 00:47:00,3334.79,Card,0.42,1,0,Success,None,0
TXN000470,CUST02649,2026-11-05 10:21:00,1713.42,Net Banking,0.58,0,1,Failed,Network Error,1
TXN000471,CUST02194,2026-04-08 17:51:00,1646.17,UPI,0.6,1,0,Success,None,0
TXN000472,CUST02760,2026-11-15 01:48:00,1145.04,Wallet,0.65,4,0,Success,None,0
TXN000473,CUST00771,2026-06-24 13:00:00,1375.59,UPI,0.45,4,0,Success,None,0
TXN000474,CUST01364,2026-03-19 02:48:00,581.36,Card,0.76,2,0,Failed,Bank Timeout,1
TXN000475,CUST01962,2026-05-25 09:49:00,924.49,UPI,0.34,1,0,Success,None,0
TXN000476,CUST02262,2026-05-19 14:16:00,3614.04,Card,0.34,2,0,Success,None,0
TXN000477,CUST02186,2026-04-06 05:33:00,671.34,Wallet,0.78,2,0,Failed,Network Error,1
TXN000478,CUST01909,2026-10-05 07:12:00,860.94,Wallet,1.0,0,1,Success,None,0
TXN000479,CUST00833,2026-05-31 16:58:00,321.36,Net Banking,0.74,2,0,Success,None,0
TXN000480,CUST02305,2026-01-06 21:43:00,2275.48,UPI,0.6,1,0,Failed,Network Error,0
TXN000481,CUST01210,2026-05-01 02:24:00,367.42,Wallet,0.56,1,0,Success,None,0
TXN000482,CUST01556,2026-07-01 18:57:00,916.16,Card,0.88,4,0,Success,None,0
TXN000483,CUST01055,2026-06-17 18:47:00,691.45,Net Banking,0.31,3,1,Failed,Bank Timeout,0
TXN000484,CUST00694,2026-03-09 00:14:00,137.99,Net Banking,0.4,1,1,Success,None,0
TXN000485,CUST02147,2026-12-11 03:10:00,495.08,UPI,0.68,0,0,Success,None,0
TXN000486,CUST00027,2026-11-03 18:16:00,1069.82,UPI,0.89,3,0,Failed,Bank Timeout,1
TXN000487,CUST02897,2026-03-21 15:12:00,769.22,UPI,0.82,1,0,Success,None,0
TXN000488,CUST01529,2026-08-29 00:54:00,540.32,Wallet,0.56,0,1,Success,None,0
TXN000489,CUST00065,2026-01-05 07:33:00,3557.94,Wallet,0.92,0,1,Success,None,0
TXN000490,CUST02169,2026-01-07 05:47:00,927.54,UPI,0.85,2,0,Failed,Expired Card,0
TXN000491,CUST00735,2026-07-10 22:08:00,305.12,Wallet,0.89,0,0,Failed,Bank Timeout,1
TXN000492,CUST00787,2026-10-24 19:27:00,792.05,Card,0.62,4,0,Success,None,0
TXN000493,CUST01095,2026-05-16 19:46:00,1985.6,Net Banking,0.75,3,0,Success,None,0
TXN000494,CUST01881,2026-09-11 20:32:00,1393.31,Wallet,0.35,4,0,Success,None,0
TXN000495,CUST01229,2026-02-04 01:01:00,1584.43,Card,0.66,0,0,Success,None,0
TXN000496,CUST01554,2026-01-21 10:20:00,637.67,Wallet,0.33,3,1,Failed,Insufficient Funds,0
TXN000497,CUST00339,2026-08-23 19:17:00,577.09,Card,0.51,3,1,Failed,Network Error,0
TXN000498,CUST02164,2026-03-18 23:23:00,3099.66,UPI,0.76,0,0,Success,None,0
TXN000499,CUST01111,2026-09-07 04:37:00,2831.5,Wallet,0.49,0,0,Failed,Network Error,1
TXN000500,CUST00735,2026-03-17 10:10:00,1949.18,UPI,0.98,2,0,Failed,Expired Card,0
TXN000501,CUST02920,2026-04-19 23:07:00,351.62,Card,0.44,3,0,Failed,Bank Timeout,1
TXN000502,CUST02322,2026-05-20 18:05:00,3644.84,Card,0.84,3,0,Success,None,0
TXN000503,CUST02824,2026-01-20 13:12:00,687.67,Card,0.98,0,0,Success,None,0
TXN000504,CUST01791,2026-05-05 00:08:00,1131.02,UPI,0.5,1,0,Success,None,0
TXN000505,CUST01337,2026-10-13 06:44:00,3513.95,Wallet,0.82,0,0,Success,None,0
TXN000506,CUST02010,2026-07-21 08:31:00,4625.86,Wallet,0.76,1,0,Failed,Authentication Failed,1
TXN000507,CUST00761,2026-02-01 04:48:00,475.4,Wallet,0.61,4,1,Success,None,0
TXN000508,CUST01010,2026-04-08 13:34:00,227.45,Net Banking,0.96,0,0,Success,None,0
TXN000509,CUST01557,2026-04-26 07:10:00,918.73,Card,0.92,1,1,Success,None,0
TXN000510,CUST00437,2026-12-10 07:42:00,878.79,Net Banking,0.5,0,0,Success,None,0
TXN000511,CUST01822,2026-02-07 05:18:00,959.39,Net Banking,0.83,2,0,Success,None,0
TXN000512,CUST00358,2026-06-13 10:03:00,1374.8,Card,0.89,1,1,Success,None,0
TXN000513,CUST00424,2026-05-09 20:33:00,1863.67,Wallet,0.42,0,0,Success,None,0
TXN000514,CUST02446,2026-11-11 11:17:00,2803.94,UPI,0.99,4,0,Success,None,0
TXN000515,CUST00051,2026-05-22 04:38:00,1509.83,Wallet,0.87,2,1,Failed,Insufficient Funds,1
TXN000516,CUST02343,2026-09-07 12:22:00,651.26,Card,0.89,4,0,Success,None,0
TXN000517,CUST00695,2026-04-20 15:19:00,6907.26,Wallet,0.66,1,0,Success,None,0
TXN000518,CUST02020,2026-03-02 21:04:00,2592.42,Net Banking,0.7,1,0,Success,None,0
TXN000519,CUST01131,2026-06-26 07:16:00,1426.42,Wallet,0.83,3,0,Failed,Insufficient Funds,1
TXN000520,CUST01031,2026-08-05 04:45:00,2253.37,Net Banking,0.31,1,1,Failed,Expired Card,0
TXN000521,CUST01876,2026-04-21 22:08:00,3072.93,Card,0.44,0,0,Success,None,0
TXN000522,CUST01621,2026-10-20 18:07:00,781.92,UPI,0.81,2,1,Success,None,0
TXN000523,CUST01804,2026-10-24 21:44:00,726.54,Net Banking,0.85,2,1,Success,None,0
TXN000524,CUST01231,2026-06-24 09:39:00,451.16,Card,0.3,2,0,Success,None,0
TXN000525,CUST00728,2026-04-17 02:42:00,343.82,Net Banking,0.4,3,0,Failed,Authentication Failed,0
TXN000526,CUST01335,2026-10-25 06:38:00,452.57,Card,1.0,3,0,Success,None,0
TXN000527,CUST01496,2026-08-04 14:57:00,4365.86,Wallet,0.92,0,0,Success,None,0
TXN000528,CUST02793,2026-12-13 23:28:00,796.55,Card,0.57,4,0,Success,None,0
TXN000529,CUST02902,2026-10-18 10:16:00,323.59,Wallet,0.86,1,1,Failed,Network Error,1
TXN000530,CUST01676,2026-08-19 14:10:00,3011.12,UPI,0.64,3,0,Success,None,0
TXN000531,CUST00992,2026-09-18 09:49:00,1213.37,Net Banking,0.69,2,0,Success,None,0
TXN000532,CUST01545,2026-08-06 16:49:00,632.48,Wallet,0.72,0,1,Success,None,0
TXN000533,CUST02385,2026-07-17 22:26:00,665.25,Wallet,0.88,3,1,Success,None,0
TXN000534,CUST01473,2026-02-09 19:41:00,2126.6,UPI,0.35,4,0,Failed,Bank Timeout,1
TXN000535,CUST00682,2026-07-25 01:29:00,1914.31,Net Banking,0.85,4,0,Success,None,0
TXN000536,CUST01359,2026-01-04 20:10:00,2354.88,Wallet,0.61,3,0,Failed,Insufficient Funds,1
TXN000537,CUST00910,2026-06-12 07:16:00,558.58,Net Banking,0.45,4,0,Success,None,0
TXN000538,CUST01603,2026-05-06 14:22:00,984.18,Net Banking,0.81,3,0,Success,None,0
TXN000539,CUST01978,2026-06-01 10:50:00,1276.5,UPI,0.59,0,0,Success,None,0
TXN000540,CUST00476,2026-04-24 13:20:00,1739.59,UPI,0.85,1,0,Failed,Network Error,1
TXN000541,CUST00848,2026-05-07 19:29:00,814.22,Wallet,0.7,4,1,Success,None,0
